"nPPT12","nTMAX1.7","nTMIN1.12","PLT_CN","NA"
2126,848.630004882812,18.3099994659424,-13.7200002670288,40418801010690
2127,812.919982910156,19.3199996948242,-13.1400003433228,40418802010690
2128,702.799987792969,22.0900001525879,-13.960000038147,40418803010690
2129,562.969970703125,23.1299991607666,-13.8199996948242,40418804010690
2130,653.440002441406,17.8199996948242,-14.5900001525879,40419028010690
2131,449.660003662109,22.2099990844727,-13.3100004196167,40419073010690
2132,661.47998046875,20.6900005340576,-12.4899997711182,40419143010690
2133,637.380004882812,21.2900009155273,-11.9099998474121,40419144010690
2134,647.289978027344,20.9699993133545,-12.0699996948242,40419145010690
2135,617.440002441406,22.6000003814697,-11.0900001525879,40419146010690
2136,745.210021972656,19.0200004577637,-13.6400003433228,40419150010690
2137,751.210021972656,18.5699996948242,-13.960000038147,40419151010690
2138,772.02001953125,18.0699996948242,-14.2600002288818,40419179010690
2139,636.619995117188,20.7399997711182,-12.3800001144409,40419180010690
2140,536.130004882812,22.9599990844727,-10.9899997711182,40419181010690
2141,782.140014648438,18.1000003814697,-13.8599996566772,40419203010690
2142,562.239990234375,21.0599994659424,-12.1599998474121,40419216010690
2143,500.600006103516,22.8899993896484,-11.5299997329712,40419217010690
2144,606.570007324219,20.2600002288818,-12.5600004196167,40419225010690
2145,537.619995117188,21.4099998474121,-12.039999961853,40419226010690
2146,500.600006103516,21.2700004577637,-12.3299999237061,40419236010690
2147,475.690002441406,22.4300003051758,-12.1300001144409,40419237010690
2148,676.280029296875,19.4899997711182,-13.1599998474121,40419247010690
2149,681.52001953125,19.1599998474121,-13.3699998855591,40419258010690
2150,563.710021972656,20.8400001525879,-12.2700004577637,40419259010690
2151,574.760009765625,21.5200004577637,-11.7700004577637,40419269010690
2152,536.130004882812,21.2000007629395,-11.9200000762939,40419271010690
2153,647.289978027344,20.9699993133545,-12.0699996948242,40419425010690
2154,669.489990234375,20.2999992370605,-12.6400003433228,40419427010690
2155,503.279998779297,22.5100002288818,-11.5500001907349,40419429010690
2156,599.100036621094,20.7900009155273,-12.25,40419441010690
2157,681.52001953125,19.1599998474121,-13.3699998855591,40419442010690
2158,905.669982910156,24.3299999237061,-11.3999996185303,40419665010690
2159,548.140014648438,25.6000003814697,-12.7600002288818,40419667010690
2160,635.470031738281,22.4300003051758,-12.3100004196167,40419668010690
2161,587.529968261719,24.0400009155273,-13.6000003814697,40419669010690
2162,799.859985351562,24.8899993896484,-11.5799999237061,40419670010690
2163,715.150024414062,25.3099994659424,-11.2799997329712,40419671010690
2164,692.580017089844,25.7700004577637,-12.1400003433228,40419674010690
2165,654.469970703125,25.4899997711182,-13.6599998474121,40419679010690
2166,712.27001953125,24.25,-12.1999998092651,40419684010690
2167,705.150024414062,24.3500003814697,-12.6899995803833,40419685010690
2168,751.460021972656,24.6900005340576,-12.2799997329712,40419689010690
2169,782.5,24.1499996185303,-12.1899995803833,40419696010690
2170,671.070007324219,25.6900005340576,-14.1999998092651,40419697010690
2171,598.429992675781,27.0300006866455,-13.8299999237061,40419698010690
2172,1033.64001464844,22.5900001525879,-12.2299995422363,40419700010690
2173,890.869995117188,23.4799995422363,-12.0200004577637,40419701010690
2174,708.690002441406,25.3600006103516,-13.9799995422363,40419702010690
2175,780.669982910156,24.8299999237061,-12.3199996948242,40419704010690
2176,938.640014648438,23.5100002288818,-12.4499998092651,40419706010690
2177,829.419982910156,24.2700004577637,-12.8800001144409,40419710010690
2178,973.410034179688,22.5400009155273,-12.5200004577637,40419719010690
2179,979.970031738281,23.0499992370605,-12.1700000762939,40419724010690
2180,671.880004882812,25.6399993896484,-12.4799995422363,40419727010690
2181,1070.94006347656,19.5799999237061,-13.4700002670288,40419730010690
2182,812.590026855469,23.4699993133545,-11.75,40419731010690
2183,914.72998046875,21.8500003814697,-12.539999961853,40419734010690
2184,902.260009765625,22.0599994659424,-12.6300001144409,40419735010690
2185,728.47998046875,24.6800003051758,-11.6300001144409,40419737010690
2186,789.22998046875,23.9400005340576,-11.7799997329712,40419738010690
2187,905.640014648438,21.6200008392334,-12.9399995803833,40419746010690
2188,698.570007324219,24.9799995422363,-12.5799999237061,40419750010690
2189,941.700012207031,21.4400005340576,-12.4300003051758,40419752010690
2190,740.950012207031,22.8500003814697,-13.5600004196167,40419753010690
2191,849.640014648438,22.8799991607666,-12.3699998855591,40419756010690
2192,708.700012207031,24.8899993896484,-12.0100002288818,40419759010690
2193,816.900024414062,22.75,-12.3500003814697,40419760010690
2194,901.630004882812,21.5200004577637,-12.1899995803833,40419762010690
2195,651.260009765625,23.6399993896484,-12.3699998855591,40419769010690
2196,760.159973144531,23.1900005340576,-12.2299995422363,40419770010690
2197,802.070007324219,22.4200000762939,-12.3900003433228,40419771010690
2198,654.969970703125,23.1299991607666,-12.4899997711182,40419773010690
2199,602.02001953125,23.0300006866455,-12.4700002670288,40419794010690
2200,646.929992675781,25.75,-12.1199998855591,40419924010690
2201,805.919982910156,24.1399993896484,-11.5600004196167,40419929010690
2202,723.419982910156,24.6299991607666,-11.5200004577637,40419930010690
2203,755.150024414062,24.3899993896484,-11.8699998855591,40419931010690
2204,579.5,24.6499996185303,-11.7299995422363,40420263010690
2205,768.460021972656,21.6399993896484,-12.7700004577637,40420560010690
2206,682.909973144531,22.3500003814697,-12.3699998855591,40420561010690
2207,831.27001953125,20.1900005340576,-14.0699996948242,40420568010690
2208,490.559997558594,23.7900009155273,-14.2299995422363,40420571010690
2209,1101.52001953125,19.0200004577637,-14.1999998092651,40420584010690
2210,653.469970703125,23.7000007629395,-12.7200002670288,40420586010690
2211,785.369995117188,20.1000003814697,-13.6099996566772,40420591010690
2212,533.830017089844,23.3999996185303,-14.2799997329712,40420592010690
2213,724.299987792969,21.2099990844727,-13.5799999237061,40420595010690
2214,532.489990234375,23.5100002288818,-13.7799997329712,40420596010690
2215,875,18.7999992370605,-13.4799995422363,40420598010690
2216,736.619995117188,22.3899993896484,-13.460000038147,40420610010690
2217,729.030029296875,22.9200000762939,-13.6899995803833,40420611010690
2218,943.739990234375,20.5400009155273,-13.9899997711182,40420612010690
2219,551.669982910156,22.5599994659424,-13.3400001525879,40420614010690
2220,1040.78002929688,18.9300003051758,-14.6099996566772,40420617010690
2221,519.380004882812,23.1299991607666,-11.8900003433228,40420620010690
2222,678.880004882812,22.1200008392334,-14.6499996185303,40420633010690
2223,741.880004882812,21.8700008392334,-14.5799999237061,40420634010690
2224,829.02001953125,20.1499996185303,-14.210000038147,40420639010690
2225,601.619995117188,21.8500003814697,-12.8100004196167,40420645010690
2226,546.219970703125,22.5699996948242,-11.7799997329712,40420647010690
2227,791.669982910156,20.9300003051758,-14.2399997711182,40420660010690
2228,668.330017089844,22.1299991607666,-14.9700002670288,40420661010690
2229,635.390014648438,22.4500007629395,-15.039999961853,40420662010690
2230,863.429992675781,20.7099990844727,-14.8400001525879,40420664010690
2231,645.700012207031,22.0200004577637,-14.6899995803833,40420689010690
2232,597.900024414062,22.8299999237061,-15.6700000762939,40420690010690
2233,751.869995117188,21.8500003814697,-15.539999961853,40420691010690
2234,687.52001953125,22.0200004577637,-14.2200002670288,40420693010690
2235,911.589965820312,18.8600006103516,-13.9399995803833,40420697010690
2236,700.869995117188,22.1100006103516,-15.5600004196167,40420713010690
2237,734.52001953125,21.7900009155273,-16.0300006866455,40420714010690
2238,770.590026855469,20.9899997711182,-14.2200002670288,40420715010690
2239,816.260009765625,20.3500003814697,-14.1400003433228,40420716010690
2240,746.489990234375,21.0699996948242,-15.3800001144409,40420717010690
2241,762.429992675781,20.2700004577637,-13.8199996948242,40420719010690
2242,892.549987792969,19.3299999237061,-13.75,40420720010690
2243,737.150024414062,21.0799999237061,-15.4300003051758,40420734010690
2244,695.559997558594,21.3600006103516,-15.4799995422363,40420735010690
2245,677.469970703125,22,-14.0600004196167,40420738010690
2246,452.209991455078,23.7600002288818,-10.75,40420746010690
2247,601.169982910156,21.8899993896484,-15.7600002288818,40420758010690
2248,988.630004882812,18.1399993896484,-13.7299995422363,40420765010690
2249,545.160034179688,22.1200008392334,-15.789999961853,40420778010690
2250,927.130004882812,19.75,-14.4799995422363,40420780010690
2251,587.380004882812,22.1399993896484,-15.5,40420794010690
2252,792.159973144531,21.0799999237061,-14.0200004577637,40420796010690
2253,703.239990234375,21.3899993896484,-13.7200002670288,40420797010690
2254,642.910034179688,21.8099994659424,-15.0500001907349,40420812010690
2255,938.239990234375,19.7900009155273,-14.4399995803833,40420813010690
2256,908.390014648438,20.2999992370605,-14.5600004196167,40420833010690
2257,1013.23999023438,19.0799999237061,-14.5299997329712,40420834010690
2258,960.77001953125,19.2700004577637,-14.1999998092651,40420835010690
2259,659.549987792969,22.0799999237061,-12.960000038147,40420836010690
2260,610.5,22.7900009155273,-12.5100002288818,40420837010690
2261,1049.86999511719,18.8099994659424,-14.710000038147,40420845010690
2262,784.780029296875,20.8600006103516,-13.539999961853,40420846010690
2263,804.760009765625,20.3799991607666,-13.6800003051758,40420861010690
2264,819.700012207031,18.9099998474121,-13.3400001525879,40420863010690
2265,832.440002441406,20.4099998474121,-13.6400003433228,40420880010690
2266,802.849975585938,23.3500003814697,-14.6899995803833,40420896010690
2267,383.679992675781,25.2700004577637,-11.039999961853,40420901010690
2268,988.070007324219,20.4200000762939,-14.3000001907349,40420910010690
2269,1063.32995605469,19.4799995422363,-14.3900003433228,40420911010690
2270,774.969970703125,18.3700008392334,-12.3400001525879,40420914010690
2271,1114.83996582031,19.3500003814697,-14.3699998855591,40420924010690
2272,989.130004882812,21.0300006866455,-13.8699998855591,40420926010690
2273,935.820007324219,17.6000003814697,-14.3800001144409,40420928010690
2274,959.489990234375,18.25,-14.3699998855591,40420944010690
2275,627.140014648438,19.8999996185303,-12.2200002670288,40420947010690
2276,702.97998046875,18.5699996948242,-13.7600002288818,40420948010690
2277,916.940002441406,20.8199996948242,-14.1599998474121,40420961010690
2278,762.190002441406,18.1000003814697,-14.0900001525879,40420964010690
2279,916.309997558594,16.7299995422363,-14.9200000762939,40420989010690
2280,550.099975585938,21.7800006866455,-12.5500001907349,40420995010690
2281,520.089965820312,23.0599994659424,-12.3599996566772,40421000010690
2282,637.369995117188,22.5499992370605,-14.5100002288818,40421010010690
2283,786.660034179688,20.4500007629395,-14.5200004577637,40421011010690
2284,897.25,19.8999996185303,-14.0900001525879,40421014010690
2285,988.619995117188,18.0499992370605,-15.039999961853,40421015010690
2286,492.739990234375,24.1200008392334,-13.7799997329712,40421022010690
2287,898.780029296875,18.5499992370605,-13.8500003814697,40421023010690
2288,875,18.7999992370605,-13.4799995422363,40421024010690
2289,856.27001953125,23.0200004577637,-13.6800003051758,40421030010690
2290,967.660034179688,22.4200000762939,-13.5,40421036010690
2291,663.839965820312,22.1700000762939,-14.6400003433228,40421038010690
2292,759.349975585938,21.3899993896484,-15.960000038147,40421040010690
2293,681.159973144531,21.5900001525879,-15.3100004196167,40421041010690
2294,747.160034179688,21.4099998474121,-14.3000001907349,40421043010690
2295,642.22998046875,20.9899997711182,-15.3999996185303,40421044010690
2296,628.960021972656,20.7199993133545,-14.8699998855591,40421045010690
2297,653.289978027344,22.3500003814697,-13.9200000762939,40421049010690
2298,543.510009765625,22.4500007629395,-10.9399995803833,40421062010690
2299,487.049987792969,23.9400005340576,-10.960000038147,40421063010690
2300,837.169982910156,23.2199993133545,-14.3900003433228,40421068010690
2301,1043.89001464844,19.3500003814697,-14.6899995803833,40421071010690
2302,697.75,21.4099998474121,-13.1199998855591,40421075010690
2303,528.169982910156,20.1100006103516,-13.789999961853,40421077010690
2304,599.710021972656,17.8199996948242,-14.2299995422363,40421079010690
2305,525.609985351562,25.5100002288818,-9.64000034332275,40421244010690
2306,726.059997558594,19.8799991607666,-12.9200000762939,40421283010690
2307,605.619995117188,22.25,-11.7600002288818,40421284010690
2308,583.909973144531,22.75,-10.5200004577637,40421286010690
2309,812.140014648438,19.25,-13.3199996948242,40421302010690
2310,684.809997558594,20.7299995422363,-12.7600002288818,40421303010690
2311,501.470001220703,26.0499992370605,-9.88000011444092,40421305010690
2312,596.340026855469,22.7000007629395,-10.4899997711182,40421322010690
2313,742.369995117188,19.2700004577637,-13.2700004577637,40421338010690
2314,642.450012207031,20.5400009155273,-13.3800001144409,40421339010690
2315,743.760009765625,19.8400001525879,-12.8500003814697,40421340010690
2316,785.380004882812,18.4500007629395,-13.8699998855591,40421354010690
2317,648.330017089844,19.9300003051758,-13.25,40421355010690
2318,702.400024414062,19.5799999237061,-13.1700000762939,40421356010690
2319,719.460021972656,19.9200000762939,-12.9099998474121,40421370010690
2320,651.239990234375,21.2600002288818,-11.8400001525879,40421371010690
2321,602.260009765625,22.5900001525879,-10.8599996566772,40421372010690
2322,739.950012207031,19.3700008392334,-13.3199996948242,40421384010690
2323,657.210021972656,20.6599998474121,-12.3900003433228,40421385010690
2324,632.989990234375,21.3400001525879,-11.75,40421416010690
2325,707.049987792969,20.4799995422363,-12.289999961853,40421421010690
2326,599.710021972656,23.1800003051758,-10.3900003433228,40421422010690
2327,682.890014648438,20.2700004577637,-14.3100004196167,40421430010690
2328,737.640014648438,18.9099998474121,-13.7299995422363,40421431010690
2329,859.780029296875,17.1700000762939,-14.9700002670288,40421434010690
2330,630.969970703125,21.3199996948242,-14.7200002670288,40421439010690
2331,848.450012207031,17.3600006103516,-14.960000038147,40421441010690
2332,728.25,19.1599998474121,-13.7700004577637,40421444010690
2333,709.440002441406,19.9899997711182,-13.2700004577637,40421445010690
2334,679.27001953125,22.9799995422363,-12.75,40421451010690
2335,544.489990234375,25.3500003814697,-17.1399993896484,40421454010690
2336,674.47998046875,21.6000003814697,-14.7200002670288,40421455010690
2337,715.070007324219,20.8899993896484,-14.6400003433228,40421457010690
2338,671.330017089844,22.3500003814697,-15.5100002288818,40421463010690
2339,590.450012207031,22.2299995422363,-14.9700002670288,40421465010690
2340,755.419982910156,21.1100006103516,-15.1400003433228,40421466010690
2341,533.75,24.4200000762939,-15.1999998092651,40421469010690
2342,548.27001953125,24.1100006103516,-14.8299999237061,40421470010690
2343,485.899993896484,24.5300006866455,-15.960000038147,40421472010690
2344,596.900024414062,23.2099990844727,-15.0299997329712,40421473010690
2345,623.47998046875,23.1800003051758,-15.289999961853,40421474010690
2346,542.809997558594,22.6399993896484,-15.1899995803833,40421476010690
2347,569.239990234375,23.6399993896484,-14.1899995803833,40421481010690
2348,502.410003662109,23.9099998474121,-15.1899995803833,40421484010690
2349,758.299987792969,21.2099990844727,-14.1899995803833,40421486010690
2350,978.390014648438,19.0200004577637,-14.1599998474121,40421488010690
2351,520.849975585938,23.5900001525879,-14.4700002670288,40421492010690
2352,434.149993896484,23.9099998474121,-16.4099998474121,40421495010690
2353,822.910034179688,20.7199993133545,-12.710000038147,40421496010690
2354,988.0400390625,18.8400001525879,-14.2399997711182,40421497010690
2355,1081.32006835938,18.25,-12.460000038147,40421498010690
2356,601.77001953125,22.9699993133545,-14.4700002670288,40421500010690
2357,926.280029296875,19.6299991607666,-13.1499996185303,40421510010690
2358,911.839965820312,21.8199996948242,-13.460000038147,40421513010690
2359,786.929992675781,22,-13.6599998474121,40421514010690
2360,1012.96002197266,18.4400005340576,-12.6400003433228,40421525010690
2361,769.070007324219,22.1800003051758,-14.0100002288818,40421529010690
2362,843.690002441406,20.0200004577637,-12.4700002670288,40421536010690
2363,892.940002441406,18.8700008392334,-12.1999998092651,40421538010690
2364,777.77001953125,20.0499992370605,-12.9099998474121,40421563010690
2365,857.289978027344,22.3299999237061,-13.2399997711182,40421566010690
2366,493.619995117188,23.7900009155273,-15.3500003814697,40421579010690
2367,777.450012207031,19.2399997711182,-12.9499998092651,40421581010690
2368,722.289978027344,22.7800006866455,-14.2399997711182,40421596010690
2369,651.440002441406,22,-14.1999998092651,40421607010690
2370,1040.86999511719,20.9500007629395,-13.1400003433228,40421609010690
2371,506.829986572266,23.9300003051758,-15.3800001144409,40421624010690
2372,803.130004882812,22.2600002288818,-13.6400003433228,40421629010690
2373,589.059997558594,22.8899993896484,-14.6800003051758,40421640010690
2374,603.119995117188,22.6599998474121,-14.4200000762939,40421641010690
2375,630.049987792969,22.0599994659424,-13.960000038147,40421656010690
2376,861.97998046875,22.1800003051758,-13.3400001525879,40421676010690
2377,839.130004882812,22.3099994659424,-13.3800001144409,40421696010690
2378,916.359985351562,21.4200000762939,-12.539999961853,40421697010690
2379,560.440002441406,23.9400005340576,-13.5900001525879,40421723010690
2380,708.099975585938,20.1200008392334,-13.460000038147,40421765010690
2381,524.340026855469,24.7600002288818,-16.2600002288818,40421766010690
2382,617.960021972656,23.3600006103516,-15.2299995422363,40421775010690
2383,568.880004882812,22.8400001525879,-14.25,40421789010690
2384,662.029968261719,21.7600002288818,-13.9899997711182,40421791010690
2385,858.690002441406,24.3299999237061,-14.8999996185303,40422617010690
2386,863.739990234375,21.5699996948242,-13.8900003433228,40422618010690
2387,689.909973144531,22.5499992370605,-14.1899995803833,40422619010690
2388,721.820007324219,23.5900001525879,-14.5500001907349,40422622010690
2389,1183.48999023438,22.2099990844727,-13.4799995422363,40422624010690
2390,933.200012207031,22.5,-13.7399997711182,40422625010690
2391,797.669982910156,23.0699996948242,-14.4099998474121,40422626010690
2392,663.849975585938,23.3899993896484,-15.8999996185303,40422627010690
2393,1326.16003417969,21.1399993896484,-13.6899995803833,40422630010690
2394,751.099975585938,22.0900001525879,-14.3400001525879,40422633010690
2395,737.649963378906,22.1100006103516,-15.210000038147,40422634010690
2396,778.559997558594,22.2700004577637,-14.8100004196167,40422640010690
2397,760.510009765625,21.9899997711182,-14.289999961853,40422641010690
2398,827.859985351562,21.1900005340576,-14.0500001907349,40422642010690
2399,755.289978027344,21.9400005340576,-15.4300003051758,40422644010690
2400,656.030029296875,21.2299995422363,-14.7299995422363,40422645010690
2401,610.849975585938,22.4500007629395,-16.3400001525879,40422646010690
2402,962.179992675781,21.1200008392334,-13.9300003051758,40422648010690
2403,747.309997558594,22.3700008392334,-15.7200002670288,40422649010690
2404,828.659973144531,21.3199996948242,-14.2600002288818,40422650010690
2405,1243.60998535156,20.7900009155273,-13.6899995803833,40422656010690
2406,1046.14001464844,21.1200008392334,-13.8199996948242,40422657010690
2407,785.619995117188,22.2399997711182,-15.789999961853,40422659010690
2408,1363.56005859375,21.3799991607666,-13.25,40422664010690
2409,1306.69995117188,21.1000003814697,-13.6400003433228,40422665010690
2410,870.309997558594,22.0400009155273,-15.8199996948242,40422667010690
2411,883.030029296875,21.8600006103516,-15.4300003051758,40422668010690
2412,818.489990234375,22.25,-15.1999998092651,40422669010690
2413,781.099975585938,22.2999992370605,-15.0500001907349,40422671010690
2414,716.339965820312,22.8500003814697,-15.4099998474121,40422672010690
2415,1291.16003417969,22.3899993896484,-13.8800001144409,40422674010690
2416,1211.10998535156,20.3799991607666,-14.0200004577637,40422675010690
2417,1127.80004882812,20.5900001525879,-13.9300003051758,40422676010690
2418,1011.38000488281,20.7600002288818,-14.1800003051758,40422678010690
2419,885.339965820312,23.1499996185303,-15.460000038147,40422679010690
2420,874.119995117188,22.9500007629395,-15.1499996185303,40422680010690
2421,781.489990234375,22.3799991607666,-14.9499998092651,40422682010690
2422,776.169982910156,22.7800006866455,-15.039999961853,40422683010690
2423,1433.32995605469,20.8199996948242,-14.6800003051758,40422684010690
2424,987.719970703125,22.9899997711182,-14.9099998474121,40422687010690
2425,951.77001953125,22.3899993896484,-14.0799999237061,40422688010690
2426,887.739990234375,21.5400009155273,-14.1400003433228,40422690010690
2427,1315.91003417969,22.2000007629395,-13.5,40422692010690
2428,1224.7900390625,22.5400009155273,-13.6199998855591,40422694010690
2429,1155.02001953125,22.7299995422363,-13.7399997711182,40422695010690
2430,1006.28997802734,20.3099994659424,-14.0600004196167,40422697010690
2431,997.119995117188,20.8299999237061,-14.1400003433228,40422699010690
2432,1143.80993652344,24.7199993133545,-14.2600002288818,40422701010690
2433,1325.93994140625,23.0699996948242,-13.8100004196167,40422702010690
2434,1157.55993652344,23.1800003051758,-13.960000038147,40422703010690
2435,1017.92999267578,23.6499996185303,-14.8199996948242,40422705010690
2436,1000.59002685547,23.5799999237061,-14.7799997329712,40422706010690
2437,1008.34997558594,20.75,-14.1300001144409,40422707010690
2438,1031.61999511719,19.7800006866455,-14.4899997711182,40422709010690
2439,1061.07995605469,19.6499996185303,-14.539999961853,40422710010690
2440,1276.06005859375,23.7299995422363,-13.9099998474121,40422712010690
2441,1279.4599609375,23.3199996948242,-14.1400003433228,40422713010690
2442,1084.35998535156,23.4500007629395,-14.0500001907349,40422714010690
2443,952.109985351562,26.2999992370605,-13.6300001144409,40422717010690
2444,1202.16003417969,23.8999996185303,-13.9899997711182,40422718010690
2445,853.840026855469,24.9300003051758,-15.4899997711182,40422720010690
2446,1084,21.5599994659424,-14.25,40422721010690
2447,975.309997558594,21.3500003814697,-13.9200000762939,40422723010690
2448,1005.85998535156,20.5900001525879,-14.1899995803833,40422725010690
2449,931.940002441406,25.9899997711182,-13.8299999237061,40422726010690
2450,1216.51000976562,23.1399993896484,-13.7299995422363,40422727010690
2451,910.400024414062,24.3199996948242,-14.8599996566772,40422730010690
2452,949.590026855469,21.7600002288818,-13.8999996185303,40422733010690
2453,907.75,22.1900005340576,-13.7200002670288,40422734010690
2454,1158.43994140625,21.9599990844727,-13.8900003433228,40422740010690
2455,1033.55004882812,23.1200008392334,-13.8100004196167,40422741010690
2456,949.619995117188,23.2700004577637,-13.8699998855591,40422743010690
2457,1053.05004882812,19.0200004577637,-14.5900001525879,40422749010690
2458,1479.7900390625,19.5900001525879,-14.4300003051758,40422752010690
2459,751.450012207031,25.1399993896484,-14.7799997329712,40422754010690
2460,775.489990234375,24.6399993896484,-14.4700002670288,40422755010690
2461,835.599975585938,23.8600006103516,-14.4899997711182,40422756010690
2462,872.059997558594,22.5200004577637,-14.1700000762939,40422757010690
2463,1039.94995117188,19.1499996185303,-14.5500001907349,40422759010690
2464,1268.26000976562,22.2299995422363,-12.7399997711182,40422761010690
2465,770.299987792969,24.9599990844727,-14.5699996948242,40422765010690
2466,608.869995117188,23.9699993133545,-14.5799999237061,40422767010690
2467,588.080017089844,23.8500003814697,-14.6300001144409,40422768010690
2468,815.059997558594,21.8700008392334,-14.6599998474121,40422769010690
2469,956.630004882812,24.7600002288818,-13.3000001907349,40422770010690
2470,1316.18994140625,21.3400001525879,-12.9099998474121,40422771010690
2471,656.219970703125,25.6599998474121,-15.0900001525879,40422775010690
2472,567.140014648438,23.6100006103516,-14.710000038147,40422779010690
2473,988.890014648438,19.5599994659424,-14.6099996566772,40422781010690
2474,1204.71997070312,22.5699996948242,-13.3900003433228,40422783010690
2475,591.010009765625,25.8199996948242,-15.1499996185303,40422785010690
2476,786.330017089844,21.4300003051758,-14.0799999237061,40422789010690
2477,956.669982910156,20.0599994659424,-14.1800003051758,40422790010690
2478,1091.05004882812,19.2000007629395,-14.539999961853,40422791010690
2479,1229.71997070312,23.0100002288818,-11.7600002288818,40422800010690
2480,618.799987792969,23.5799999237061,-13.0299997329712,40422806010690
2481,889.570007324219,20.1299991607666,-13.9499998092651,40422807010690
2482,817.429992675781,21.6800003051758,-14.75,40422808010690
2483,1557.78002929688,19.9400005340576,-13.8100004196167,40422811010690
2484,676.919982910156,25.8099994659424,-15.210000038147,40422813010690
2485,833.690002441406,21.5200004577637,-13.5699996948242,40422817010690
2486,941.5,20.2600002288818,-14.3100004196167,40422819010690
2487,902.409973144531,20.6299991607666,-14.8699998855591,40422820010690
2488,834.890014648438,21.6700000762939,-15.3199996948242,40422821010690
2489,878.109985351562,20.8899993896484,-15.1599998474121,40422822010690
2490,1561.08996582031,20.8199996948242,-13.1000003814697,40422823010690
2491,1237.07995605469,22.5300006866455,-12.6099996566772,40422824010690
2492,823.27001953125,21.2000007629395,-15.460000038147,40422831010690
2493,1225.94995117188,22.4799995422363,-12.1000003814697,40422841010690
2494,1321.05004882812,21.25,-12.9899997711182,40422842010690
2495,632.789978027344,21.8500003814697,-14.5799999237061,40422849010690
2496,620.739990234375,21.7399997711182,-14.6199998855591,40422850010690
2497,637.619995117188,22.3099994659424,-16.0599994659424,40422852010690
2498,1006,24.4500007629395,-11.9799995422363,40422853010690
2499,864.169982910156,19.7099990844727,-13.9399995803833,40422857010690
2500,856.369995117188,19.2600002288818,-14.0299997329712,40422859010690
2501,534.099975585938,22.4799995422363,-15.6700000762939,40422861010690
2502,706.380004882812,20.8500003814697,-14.6899995803833,40422863010690
2503,923.219970703125,20.3500003814697,-13.9200000762939,40422869010690
2504,519.539978027344,22.2000007629395,-15.8999996185303,40422872010690
2505,575.440002441406,21.6200008392334,-16.4899997711182,40422874010690
2506,964.039978027344,25.1499996185303,-11.8299999237061,40422876010690
2507,799.630004882812,19.0599994659424,-14.0299997329712,40422881010690
2508,577.739990234375,20.8099994659424,-14.9499998092651,40422882010690
2509,641.059997558594,21.1000003814697,-15.210000038147,40422883010690
2510,1165.64001464844,22.4699993133545,-11.9700002670288,40422885010690
2511,486.420013427734,27.1800003051758,-13.4200000762939,40422887010690
2512,606.950012207031,24.0900001525879,-12.4300003051758,40422889010690
2513,881.02001953125,22.5900001525879,-14.3000001907349,40422891010690
2514,535.369995117188,24.8500003814697,-14.4700002670288,40422896010690
2515,542.619995117188,25.4500007629395,-16.2000007629395,40422897010690
2516,613.109985351562,24.9200000762939,-15.9300003051758,40422898010690
2517,786.47998046875,24.4799995422363,-15.1199998855591,40422900010690
2518,667.039978027344,23.3500003814697,-15.5699996948242,40422901010690
2519,1054.2099609375,24.5799999237061,-13.7299995422363,40422902010690
2520,1154.68005371094,23.7800006866455,-13.5699996948242,40422903010690
2521,1253.5,23.7199993133545,-14,40422904010690
2522,1358.34997558594,21.2199993133545,-13.7399997711182,40422905010690
2523,1224.7900390625,22.5400009155273,-13.6199998855591,40422906010690
2524,1203.22998046875,21.7299995422363,-13.6099996566772,40422907010690
2525,1036.64001464844,20.1299991607666,-14.3100004196167,40422910010690
2526,1087.39001464844,22.0499992370605,-13.9099998474121,40422912010690
2527,1069.11999511719,24.6599998474121,-12.5500001907349,40422915010690
2528,1085.77001953125,23.9099998474121,-12.9499998092651,40422921010690
2529,1200.90002441406,23.0599994659424,-13.2299995422363,40422922010690
2530,817.429992675781,21.6800003051758,-14.75,40422927010690
2531,947.340026855469,20.0699996948242,-14.0200004577637,40422928010690
2532,960.090026855469,24.6399993896484,-11.4099998474121,40422932010690
2533,1276.56994628906,22.7000007629395,-11.8900003433228,40422934010690
2534,1064.57995605469,23.9500007629395,-11.1300001144409,40422935010690
2535,672.789978027344,25.9200000762939,-12.3800001144409,40422936010690
2536,544.359985351562,24.25,-11.8100004196167,40422939010690
2537,505.27001953125,25.6399993896484,-13.710000038147,40422940010690
2538,498.649993896484,23.2099990844727,-14.0900001525879,40423063010690
2539,559.719970703125,22.3400001525879,-14.5,40423069010690
2540,478.220001220703,23.4599990844727,-14.289999961853,40423070010690
2541,624.409973144531,21.7999992370605,-11.5200004577637,40423237010690
2542,613.440002441406,20.3400001525879,-12.5600004196167,40423240010690
2543,657.929992675781,19.2900009155273,-13.289999961853,40423241010690
2544,746.950012207031,28.0900001525879,-8.21000003814697,40423552010690
2545,555.72998046875,23.4200000762939,-10.9200000762939,40423675010690
2546,553.530029296875,23.7999992370605,-12.3199996948242,40423796010690
2547,785.260009765625,24.1700000762939,-10.2799997329712,40424528010690
2548,648.919982910156,20.7299995422363,-10.9899997711182,40424742010690
2549,1037.7900390625,21.5599994659424,-9.59000015258789,40425104010690
2550,697.570007324219,26.7000007629395,-10.1800003051758,40425162010690
2551,773.369995117188,22.8400001525879,-12.2399997711182,40425165010690
2552,693.470031738281,22.5900001525879,-9.14999961853027,46193074020004
2553,1697.79992675781,23.4699993133545,-7.05999994277954,48337544020004
