"ID","PRISM_tmin_stable_4kmM3_198112_bil","PRISM_tmin_stable_4kmM3_198212_bil","PRISM_tmin_stable_4kmM3_198312_bil","PRISM_tmin_stable_4kmM3_198412_bil","PRISM_tmin_stable_4kmM3_198512_bil","PRISM_tmin_stable_4kmM3_198612_bil","PRISM_tmin_stable_4kmM3_198712_bil","PRISM_tmin_stable_4kmM3_198812_bil","PRISM_tmin_stable_4kmM3_198912_bil","PRISM_tmin_stable_4kmM3_199012_bil","PRISM_tmin_stable_4kmM3_199112_bil","PRISM_tmin_stable_4kmM3_199212_bil","PRISM_tmin_stable_4kmM3_199312_bil","PRISM_tmin_stable_4kmM3_199412_bil","PRISM_tmin_stable_4kmM3_199512_bil","PRISM_tmin_stable_4kmM3_199612_bil","PRISM_tmin_stable_4kmM3_199712_bil","PRISM_tmin_stable_4kmM3_199812_bil","PRISM_tmin_stable_4kmM3_199912_bil","PRISM_tmin_stable_4kmM3_200012_bil","PRISM_tmin_stable_4kmM3_200112_bil","PRISM_tmin_stable_4kmM3_200212_bil","PRISM_tmin_stable_4kmM3_200312_bil","PRISM_tmin_stable_4kmM3_200412_bil","PRISM_tmin_stable_4kmM3_200512_bil","PRISM_tmin_stable_4kmM3_200612_bil","PRISM_tmin_stable_4kmM3_200712_bil","PRISM_tmin_stable_4kmM3_200812_bil","PRISM_tmin_stable_4kmM3_200912_bil","PRISM_tmin_stable_4kmM3_201012_bil","PRISM_tmin_stable_4kmM3_201112_bil","PRISM_tmin_stable_4kmM3_201212_bil","PRISM_tmin_stable_4kmM3_201312_bil","PRISM_tmin_stable_4kmM3_201412_bil","PRISM_tmin_stable_4kmM3_201512_bil","PRISM_tmin_stable_4kmM3_201612_bil","PRISM_tmin_stable_4kmM3_201712_bil","PRISM_tmin_stable_4kmM3_201812_bil","PRISM_tmin_stable_4kmM3_201912_bil","PRISM_tmin_stable_4kmM3_202012_bil","PLT_CN"
2188,-9.52200031280518,-12.7969999313354,-14.6870002746582,-15.7220001220703,-14.3030004501343,-12.8830003738403,-14.4530000686646,-13.3439998626709,-12.9519996643066,-18.5149993896484,-13.5170001983643,-15.4799995422363,-13.0089998245239,-11,-11.1090002059937,-11.3629999160767,-13.8739995956421,-13.6759996414185,-12.0649995803833,-12.3520002365112,-14.0480003356934,-10.0909996032715,-9.83300018310547,-10.8669996261597,-13.2629995346069,-12.5729999542236,-13.2309999465942,-12.6780004501343,-14.9750003814697,-10.1230001449585,-13.8640003204346,-12.16100025177,-14.1969995498657,-9.0930004119873,-12.7749996185303,-15.0249996185303,-11.1190004348755,-12.6949996948242,-12.8470001220703,-13.3120002746582,40419750010690
2189,-11.1809997558594,-13.03600025177,-16.3640003204346,-13.7840003967285,-12.7209997177124,-12.2919998168945,-14.5410003662109,-13.2069997787476,-13.039999961853,-18.2199993133545,-12.7200002670288,-15.3830003738403,-12.6140003204346,-11.4809999465942,-11.5299997329712,-12.6590003967285,-12.9840002059937,-14.4079999923706,-11.6940002441406,-11.9519996643066,-13.4849996566772,-10.4169998168945,-10.0970001220703,-11.0380001068115,-13.2200002670288,-12.2550001144409,-14.1680002212524,-13.5069999694824,-15.3039999008179,-10.5590000152588,-12.4729995727539,-12.8570003509521,-14.1780004501343,-9.96599960327148,-12.9989995956421,-15.0819997787476,-10.7449998855591,-12.6549997329712,-12.3559999465942,-12.0369997024536,40419752010690
2190,-12.2329998016357,-14.1540002822876,-17.6889991760254,-16.1450004577637,-13.4650001525879,-13.9280004501343,-15.6070003509521,-14.5050001144409,-13.9569997787476,-19.2670001983643,-14.75,-16.4610004425049,-13.8439998626709,-12.6700000762939,-12.3719997406006,-12.1129999160767,-14.7030000686646,-14.8100004196167,-12.826000213623,-13.1339998245239,-15.0129995346069,-11.5690002441406,-11.2329998016357,-12.0120000839233,-13.8109998703003,-13.753999710083,-14.5830001831055,-13.6049995422363,-15.9779996871948,-11.3879995346069,-14.5249996185303,-14.1219997406006,-14.6920003890991,-11.3870000839233,-14.3219995498657,-15.871000289917,-11.289999961853,-14.326000213623,-14.5059995651245,-14.2589998245239,40419753010690
2191,-10.085000038147,-12.9300003051758,-14.7980003356934,-13.7379999160767,-13.3680000305176,-13.4409999847412,-15.253999710083,-13.5419998168945,-13.3000001907349,-18.2019996643066,-13.5710000991821,-15.7449998855591,-12.668999671936,-11.6520004272461,-11.8690004348755,-12.2279996871948,-13.7180004119873,-14.5600004196167,-12.1000003814697,-12.3149995803833,-13.7969999313354,-10.6470003128052,-10.1339998245239,-11.3610000610352,-13.5600004196167,-12.9490003585815,-13.9899997711182,-13.5299997329712,-15.3430004119873,-10.6169996261597,-13.3549995422363,-12.9309997558594,-14.5699996948242,-9.95899963378906,-13.1319999694824,-15.5080003738403,-11.4460000991821,-12.9750003814697,-12.9589996337891,-13.0769996643066,40419756010690
2192,-8.76200008392334,-13.0240001678467,-14.0010004043579,-13.9079999923706,-13.4420003890991,-13.5270004272461,-14.9069995880127,-13.1949996948242,-12.9630002975464,-17.8859996795654,-13.5530004501343,-15.5240001678467,-12.3479995727539,-11.3140001296997,-11.664999961853,-11.7650003433228,-13.6490001678467,-14.2980003356934,-12.0089998245239,-12.1579999923706,-13.6499996185303,-10.2969999313354,-9.74100017547607,-11.085000038147,-13.2510004043579,-12.8170003890991,-13.543999671936,-13.1960000991821,-15.0880002975464,-10.3249998092651,-13.460000038147,-12.6319999694824,-14.4940004348755,-9.66199970245361,-12.9300003051758,-15.3769998550415,-11.4729995727539,-12.8199996948242,-12.8360004425049,-13.1770000457764,40419759010690
2193,-10.1319999694824,-13.0059995651245,-14.8699998855591,-13.7270002365112,-13.3959999084473,-13.8479995727539,-15.4659996032715,-13.7290000915527,-13.4209995269775,-18.1709995269775,-13.9770002365112,-15.9490003585815,-12.6510000228882,-11.8420000076294,-12.1169996261597,-12.2040004730225,-13.9619998931885,-14.7299995422363,-12.3299999237061,-12.5059995651245,-13.9320001602173,-10.8299999237061,-10.2259998321533,-11.5970001220703,-13.746000289917,-13.2840003967285,-14.1400003433228,-13.6579999923706,-15.4589996337891,-10.7150001525879,-13.58899974823,-13.1090002059937,-14.7559995651245,-10.0909996032715,-13.2659997940063,-15.7069997787476,-11.6780004501343,-13.1590003967285,-13.201000213623,-13.3629999160767,40419760010690
2194,-10.7530002593994,-12.7849998474121,-16.1590003967285,-13.4169998168945,-12.5369997024536,-12.1040000915527,-15.0609998703003,-13.1549997329712,-13.0089998245239,-18.1200008392334,-12.5260000228882,-15.3319997787476,-12.4200000762939,-11.378999710083,-11.4479999542236,-12.7489995956421,-12.8669996261597,-14.3540000915527,-11.7119998931885,-11.8929996490479,-13.3769998550415,-10.2489995956421,-9.97900009155273,-10.8929996490479,-13.1669998168945,-12.0690002441406,-14.1630001068115,-13.5410003662109,-15.2189998626709,-10.4479999542236,-12.1890001296997,-12.7360000610352,-14.1280002593994,-9.73799991607666,-12.8680000305176,-14.9670000076294,-10.6470003128052,-12.4119997024536,-12.0209999084473,-11.6879997253418,40419762010690
2195,-10.1949996948242,-13.0200004577637,-15.6160001754761,-15.0170001983643,-13.4390001296997,-13.1850004196167,-14.7449998855591,-13.0909996032715,-12.6879997253418,-17.9930000305176,-13.2320003509521,-15.2670001983643,-12.835000038147,-11.0509996414185,-11.2530002593994,-11.5659999847412,-13.5329999923706,-13.9989995956421,-11.7159996032715,-12.0340003967285,-13.6099996566772,-10.1260004043579,-9.73299980163574,-10.9359998703003,-13.206000328064,-12.7390003204346,-13.4720001220703,-12.8730001449585,-14.8959999084473,-10.2819995880127,-13.460000038147,-12.4490003585815,-14.3059997558594,-9.36999988555908,-12.7130002975464,-15.0920000076294,-11.201000213623,-12.6359996795654,-12.6540002822876,-13.0649995803833,40419769010690
2196,-10.3059997558594,-12.8120002746582,-15.6120004653931,-15.0780000686646,-12.7290000915527,-12.3970003128052,-14.3050003051758,-12.6149997711182,-12.3739995956421,-17.9610004425049,-12.5839996337891,-14.8219995498657,-12.7969999313354,-10.6470003128052,-10.9650001525879,-11.4870004653931,-13.0790004730225,-13.7200002670288,-11.3950004577637,-11.6560001373291,-13.2840003967285,-9.76299953460693,-9.44999980926514,-10.5389995574951,-12.8990001678467,-12.2600002288818,-13.1440000534058,-12.6059999465942,-14.6319999694824,-10.0120000839233,-13.0310001373291,-12.0699996948242,-13.9930000305176,-8.95899963378906,-12.4409999847412,-14.7720003128052,-10.8699998855591,-12.173999786377,-12.1990003585815,-12.4919996261597,40419770010690
2197,-11.0869998931885,-13.0550003051758,-16.5419998168945,-14.414999961853,-12.5729999542236,-12.8819999694824,-15.0209999084473,-13.3149995803833,-12.9540004730225,-18.1079998016357,-13.0930004119873,-15.4230003356934,-12.6110000610352,-11.4180002212524,-11.4829998016357,-12.1990003585815,-13.4870004653931,-14.2969999313354,-11.8120002746582,-12.0679998397827,-13.6859998703003,-10.4169998168945,-10.0220003128052,-11.0500001907349,-13.1929998397827,-12.5469999313354,-13.8479995727539,-13.246000289917,-15.1180000305176,-10.5059995651245,-12.9949998855591,-12.8240003585815,-14.2510004043579,-9.85200023651123,-12.96399974823,-15.1809997558594,-10.9930000305176,-12.7519998550415,-12.6140003204346,-12.585000038147,40419771010690
2198,-11.0920000076294,-13.1120004653931,-16.6809997558594,-14.5220003128052,-12.8889999389648,-12.96399974823,-15.0979995727539,-13.548999786377,-13.2410001754761,-18.3020000457764,-13.1730003356934,-15.6789999008179,-12.7740001678467,-11.6599998474121,-11.7119998931885,-12.4720001220703,-13.5860004425049,-14.5089998245239,-12.0059995651245,-12.2349996566772,-13.826000213623,-10.6459999084473,-10.2279996871948,-11.3070001602173,-13.3929996490479,-12.7019996643066,-14.1470003128052,-13.5080003738403,-15.3730001449585,-10.6669998168945,-12.9460000991821,-13.0389995574951,-14.3649997711182,-10.0900001525879,-13.1750001907349,-15.3070001602173,-11.0670003890991,-12.9490003585815,-12.7799997329712,-12.6059999465942,40419773010690
2199,-11.0839996337891,-13.1160001754761,-16.6340007781982,-14.8120002746582,-12.8400001525879,-12.7580003738403,-14.7910003662109,-13.3540000915527,-12.7030000686646,-18.2040004730225,-13.0509996414185,-15.4209995269775,-12.6639995574951,-11.1990003585815,-11.2650003433228,-12.0019998550415,-13.5200004577637,-14.1199998855591,-11.6709995269775,-12.0950002670288,-13.7779998779297,-10.3229999542236,-10.0050001144409,-10.951000213623,-13.2030000686646,-12.53600025177,-13.7600002288818,-13.0500001907349,-15.0830001831055,-10.423999786377,-13.1529998779297,-12.7239999771118,-14.2430000305176,-9.66699981689453,-12.9429998397827,-15.0920000076294,-10.8900003433228,-12.7410001754761,-12.6510000228882,-12.6840000152588,40419794010690
2200,-9.66199970245361,-12.0340003967285,-15.0780000686646,-13.7880001068115,-13.2180004119873,-12.7959995269775,-13.8290004730225,-12.7430000305176,-12.8529996871948,-18.3330001831055,-13.0310001373291,-14.6160001754761,-12.5129995346069,-10.5570001602173,-11.0570001602173,-11.3319997787476,-13.3950004577637,-13.5010004043579,-11.6009998321533,-11.8240003585815,-13.4460000991821,-9.63799953460693,-9.33899974822998,-10.2329998016357,-12.5740003585815,-11.8050003051758,-12.3879995346069,-12.5220003128052,-14.5719995498657,-9.75500011444092,-13.2390003204346,-11.7320003509521,-13.9010000228882,-9.03499984741211,-12.2399997711182,-14.6920003890991,-10.7299995422363,-12.0880002975464,-12.1239995956421,-12.3900003433228,40419924010690
2201,-8.65999984741211,-11.3870000839233,-13.9919996261597,-12.6110000610352,-13.0080003738403,-11.8769998550415,-13.331000328064,-11.7360000610352,-11.8669996261597,-17.7369995117188,-11.8290004730225,-14.1890001296997,-11.8459997177124,-9.95699977874756,-10.3610000610352,-11.1319999694824,-12.4989995956421,-13.125,-10.8900003433228,-11.1120004653931,-12.7580003738403,-9.0620002746582,-8.75399971008301,-9.73700046539307,-12.0729999542236,-11.2040004730225,-12.1129999160767,-12.1709995269775,-14.0010004043579,-9.4040002822876,-12.3430004119873,-11.2650003433228,-13.3839998245239,-8.36600017547607,-11.7559995651245,-14.0480003356934,-10.4499998092651,-11.4949998855591,-11.3590002059937,-11.6840000152588,40419929010690
2202,-8.38099956512451,-11.53600025177,-13.7329998016357,-12.7170000076294,-13.7440004348755,-11.9029998779297,-13.41100025177,-11.7250003814697,-11.5469999313354,-17.4650001525879,-11.1490001678467,-13.8830003738403,-11.5450000762939,-9.48700046539307,-9.92700004577637,-10.9219999313354,-12.0500001907349,-12.7340002059937,-10.6199998855591,-10.6560001373291,-12.4079999923706,-8.80500030517578,-8.44200038909912,-9.58899974822998,-11.9820003509521,-11.0190000534058,-12.1230001449585,-11.8620004653931,-13.6269998550415,-9.22900009155273,-11.9729995727539,-10.7779998779297,-12.8339996337891,-7.85099983215332,-11.4020004272461,-13.6280002593994,-10.0069999694824,-10.9890003204346,-10.7250003814697,-11.2069997787476,40419930010690
2203,-8.54100036621094,-11.75,-13.7430000305176,-13.8889999389648,-13.9440002441406,-11.5579996109009,-13.210000038147,-12.0710000991821,-11.9440002441406,-17.8290004730225,-11.6920003890991,-14.1879997253418,-11.9890003204346,-9.78800010681152,-10.1809997558594,-10.9610004425049,-12.5179996490479,-12.8999996185303,-10.9820003509521,-11.0679998397827,-12.8439998626709,-9.08500003814697,-8.77000045776367,-9.86299991607666,-12.3020000457764,-11.4020004272461,-12.3430004119873,-11.9980001449585,-13.9200000762939,-9.35799980163574,-12.5190000534058,-11.0500001907349,-13.1630001068115,-8.13700008392334,-11.7200002670288,-13.9359998703003,-10.2950000762939,-11.4399995803833,-11.2559995651245,-11.7390003204346,40419931010690
2204,-9.39999961853027,-10.9429998397827,-18.1900005340576,-12.6350002288818,-12.6700000762939,-10.3330001831055,-11.6090002059937,-12.2639999389648,-13.6750001907349,-17.0109996795654,-11.1389999389648,-13.9200000762939,-10.8149995803833,-8.95699977874756,-10.0620002746582,-11.4910001754761,-11.496000289917,-12.5959997177124,-9.70199966430664,-12.8000001907349,-11.9350004196167,-9.88399982452393,-9.36400032043457,-10.1920003890991,-12.8850002288818,-10.0690002441406,-12.831000328064,-13.6630001068115,-14.8999996185303,-9.1230001449585,-10.9709997177124,-9.84899997711182,-12.9610004425049,-8.5,-11.0600004196167,-13.8489999771118,-9.39799976348877,-10.7770004272461,-9.83100032806396,-9.94699954986572,40420263010690
2205,-10.9370002746582,-13.1440000534058,-21.261999130249,-16.298999786377,-14.3500003814697,-13.826000213623,-14.1020002365112,-14.2720003128052,-13.3830003738403,-20.6079998016357,-12.2170000076294,-14.75,-12.4519996643066,-11.3360004425049,-12.2519998550415,-12.8269996643066,-12.0830001831055,-13.6940002441406,-10.6269998550415,-13.0620002746582,-12.7869997024536,-10.0909996032715,-10.1899995803833,-10.6899995803833,-12.8590002059937,-11.4580001831055,-13.9540004730225,-15.039999961853,-15.4790000915527,-10.7349996566772,-12.0150003433228,-11.3719997406006,-14.003999710083,-10.039999961853,-11.7329998016357,-15.871000289917,-11.0329999923706,-12.5649995803833,-11.0769996643066,-11.085000038147,40420560010690
2206,-10.621000289917,-12.1890001296997,-20.7600002288818,-15.8120002746582,-13.4989995956421,-12.923999786377,-13.6680002212524,-13.8610000610352,-12.923999786377,-20.1429996490479,-11.4180002212524,-14.168999671936,-11.7670001983643,-10.9969997406006,-11.7329998016357,-12.4580001831055,-11.3839998245239,-13.2510004043579,-10.0270004272461,-12.6529998779297,-12.5100002288818,-9.78499984741211,-9.82699966430664,-10.16100025177,-12.3360004425049,-10.9309997558594,-13.6000003814697,-14.7790002822876,-14.9779996871948,-10.4029998779297,-11.4040002822876,-11.0179996490479,-13.6099996566772,-9.68000030517578,-11.3030004501343,-15.5019998550415,-10.496000289917,-12.1719999313354,-10.4169998168945,-10.3249998092651,40420561010690
2207,-12.7119998931885,-15.7810001373291,-21.80299949646,-17.7019996643066,-15.4219999313354,-15.0240001678467,-16.511999130249,-15.2069997787476,-14.960000038147,-20.7129993438721,-14.2360000610352,-16.443000793457,-13.7469997406006,-12.3540000915527,-13.3599996566772,-13.5989999771118,-14.0880002975464,-15.0659999847412,-11.8879995346069,-13.7180004119873,-13.5609998703003,-11.3529996871948,-11.5930004119873,-11.7510004043579,-13.7749996185303,-13.0459995269775,-15.2580003738403,-15.8070001602173,-17.2259998321533,-12.2829999923706,-13.7519998550415,-12.7629995346069,-15.4010000228882,-11.3809995651245,-13.5240001678467,-16.9710006713867,-12.0539999008179,-14.0120000839233,-12.2069997787476,-12.8190002441406,40420568010690
2208,-13.5520000457764,-12.8529996871948,-21.2119998931885,-18.0049991607666,-15.8819999694824,-17.4209995269775,-15.5019998550415,-15.0740003585815,-15.3920001983643,-20.9349994659424,-15.3780002593994,-15.9069995880127,-14.2720003128052,-11.2950000762939,-13.4840002059937,-11.8190002441406,-15.6770000457764,-14.0600004196167,-12.4899997711182,-14.2170000076294,-13.2580003738403,-10.956000328064,-11.2799997329712,-10.6949996948242,-14.3479995727539,-13.5319995880127,-13.9989995956421,-15.2040004730225,-16.8689994812012,-11.2869997024536,-14.8090000152588,-11.298999786377,-15.3780002593994,-11.4010000228882,-13.5570001602173,-17.4009990692139,-11.7379999160767,-13.7760000228882,-12.3149995803833,-13.7510004043579,40420571010690
2209,-12.6000003814697,-15.4519996643066,-22.0279998779297,-17.7099990844727,-16.2940006256104,-16.2889995574951,-15.6400003433228,-15.5260000228882,-14.9409999847412,-21.6200008392334,-14.33899974823,-16.4629993438721,-14.1230001449585,-12.5570001602173,-13.7670001983643,-13.8369998931885,-14.0670003890991,-15.1149997711182,-11.8179998397827,-14.4870004653931,-13.7670001983643,-10.8459997177124,-11.3489999771118,-11.8050003051758,-14.043999671936,-12.8769998550415,-14.9919996261597,-15.7150001525879,-17.0550003051758,-11.6730003356934,-13.4759998321533,-12.6199998855591,-15.5469999313354,-11.0699996948242,-13.2069997787476,-17.0839996337891,-12.4219999313354,-13.5869998931885,-12.4709997177124,-13.4680004119873,40420584010690
2210,-10.6920003890991,-12.5059995651245,-20.9610004425049,-16.4349994659424,-14.8070001602173,-14.2770004272461,-14.0719995498657,-13.826000213623,-13.5220003128052,-19.9720001220703,-12.7729997634888,-15.0340003967285,-12.581000328064,-10.9980001449585,-12.2659997940063,-12.1490001678467,-13.1230001449585,-13.3900003433228,-10.7550001144409,-13.0620002746582,-12.9329996109009,-10.3780002593994,-10.4589996337891,-9.875,-12.4449996948242,-11.4530000686646,-13.1929998397827,-14.2299995422363,-15.1009998321533,-10.4049997329712,-12.8039999008179,-10.628999710083,-14.3400001525879,-9.37899971008301,-11.5129995346069,-15.5200004577637,-11.3830003738403,-12.3680000305176,-10.6020002365112,-11.8909997940063,40420586010690
2211,-12.9219999313354,-15.0329999923706,-21.0459995269775,-16.681999206543,-14.3059997558594,-13.7790002822876,-16.1259994506836,-14.6979999542236,-14.3959999084473,-20.0849990844727,-13.4829998016357,-16.0400009155273,-12.6330003738403,-12.1309995651245,-12.6669998168945,-13.9630002975464,-13.7760000228882,-14.8610000610352,-11.4980001449585,-13.6000003814697,-13.3290004730225,-11.1099996566772,-11.2869997024536,-11.4659996032715,-13.5659999847412,-12.6059999465942,-15.2019996643066,-15.6750001907349,-16.9689998626709,-12.121000289917,-13.2580003738403,-12.6850004196167,-15.0839996337891,-11.1520004272461,-13.1420001983643,-16.5900001525879,-11.826000213623,-13.8039999008179,-11.8900003433228,-11.9790000915527,40420591010690
2212,-12.5129995346069,-13.5570001602173,-20.9950008392334,-18.2369995117188,-16.1389999389648,-17.5249996185303,-15.1059999465942,-15.5410003662109,-15.5509996414185,-21.2800006866455,-15.5539999008179,-16.2549991607666,-14.5830001831055,-11.8950004577637,-13.5640001296997,-12.6239995956421,-15.3500003814697,-14.5509996414185,-12.496000289917,-14.2720003128052,-13.4799995422363,-11.5100002288818,-11.6040000915527,-11.0710000991821,-14.5830001831055,-13.6499996185303,-14.9770002365112,-15.1929998397827,-16.923999786377,-11.418999671936,-14.878999710083,-12.003999710083,-16.1560001373291,-11.3769998550415,-13.7159996032715,-17.5440006256104,-12.0839996337891,-14.1429996490479,-12.5520000457764,-13.96399974823,40420592010690
2213,-12.0389995574951,-14.6199998855591,-21.7229995727539,-17.3959999084473,-15.0129995346069,-14.9010000228882,-16.7630004882812,-14.7449998855591,-14.496000289917,-20.2549991607666,-13.6999998092651,-15.8610000610352,-12.2030000686646,-11.7259998321533,-13.0139999389648,-12.8249998092651,-13.7869997024536,-14.3489999771118,-11.2760000228882,-13.0129995346069,-12.9200000762939,-10.6190004348755,-11.0340003967285,-11.0089998245239,-13.1859998703003,-12.4090003967285,-14.5629997253418,-15.1350002288818,-16.4750003814697,-11.6379995346069,-13.2360000610352,-12.0290002822876,-14.789999961853,-10.71399974823,-12.71399974823,-16.193000793457,-11.451000213623,-13.3699998855591,-11.6309995651245,-12.3599996566772,40420595010690
2214,-12.4890003204346,-13.2019996643066,-21.3519992828369,-17.6550006866455,-15.3420000076294,-16.2180004119873,-15.6180000305176,-14.6700000762939,-14.7650003433228,-20.3810005187988,-14.3889999389648,-15.5500001907349,-13.2049999237061,-11.2019996643066,-12.9860000610352,-11.9610004425049,-14.8109998703003,-13.8210000991821,-11.7410001754761,-13.5430002212524,-12.9670000076294,-10.5909996032715,-11.0059995651245,-10.5380001068115,-14.0819997787476,-12.8339996337891,-14.0500001907349,-14.9359998703003,-16.4020004272461,-11.2069997787476,-14.0939998626709,-11.3889999389648,-14.9770002365112,-10.9289999008179,-13.0050001144409,-16.6919994354248,-11.3959999084473,-13.3870000839233,-11.8439998626709,-13.1059999465942,40420596010690
2215,-13.2670001983643,-13.8450002670288,-19.6299991607666,-15.6300001144409,-13.6940002441406,-13.6029996871948,-16.8530006408691,-14.3990001678467,-14.3549995422363,-19.3959999084473,-12.0979995727539,-15.6540002822876,-11.9449996948242,-11.3509998321533,-12.4670000076294,-14.0469999313354,-12.7559995651245,-14.4409999847412,-10.6969995498657,-13.4759998321533,-13.4589996337891,-11.2150001525879,-11.4700002670288,-11.298999786377,-13.6420001983643,-12,-15.6300001144409,-15.8280000686646,-16.7700004577637,-12.0509996414185,-12.8520002365112,-13.0319995880127,-14.9670000076294,-11.1940002441406,-13.1639995574951,-16.9190006256104,-11.9580001831055,-13.6929998397827,-11.9849996566772,-11.9630002975464,40420598010690
2216,-11.5270004272461,-13.7760000228882,-21.2520008087158,-17.0739994049072,-16.1529998779297,-15.8529996871948,-15.0480003356934,-14.8500003814697,-14.6120004653931,-21.0669994354248,-14.3719997406006,-15.9569997787476,-13.5530004501343,-11.6230001449585,-13.21399974823,-12.585000038147,-14.2770004272461,-14.2889995574951,-11.8730001449585,-13.878999710083,-13.5579996109009,-10.9329996109009,-11.048999786377,-10.9219999313354,-13.4739999771118,-12.7299995422363,-13.7869997024536,-14.7279996871948,-16.2089996337891,-10.9530000686646,-13.9940004348755,-11.3520002365112,-15.3149995803833,-10.1400003433228,-12.5340003967285,-16.4440002441406,-12.3229999542236,-13.1199998855591,-11.6219997406006,-13.6870002746582,40420610010690
2217,-11.7469997406006,-13.1979999542236,-20.92799949646,-16.8229999542236,-16.05299949646,-16.378999710083,-14.5699996948242,-15.1470003128052,-15.0550003051758,-21.4449996948242,-15.0769996643066,-16.4930000305176,-13.9029998779297,-11.6730003356934,-13.4010000228882,-12.2620000839233,-14.7379999160767,-14.3950004577637,-12.331000328064,-14.2440004348755,-13.6920003890991,-11.1370000839233,-11.3699998855591,-10.5790004730225,-13.7729997634888,-13.0729999542236,-13.7489995956421,-14.835000038147,-16.4650001525879,-11.0389995574951,-14.423999786377,-11.3809995651245,-15.5190000534058,-10.3149995803833,-12.7220001220703,-16.6270008087158,-12.3450002670288,-13.331000328064,-11.5459995269775,-13.6770000457764,40420611010690
2218,-13.0340003967285,-14.871000289917,-21.4939994812012,-16.9890003204346,-14.9379997253418,-14.9040002822876,-15.4469995498657,-15.4630002975464,-14.8109998703003,-21.4050006866455,-14.0930004119873,-16.4629993438721,-13.625,-12.4610004425049,-13.0459995269775,-13.9940004348755,-13.7910003662109,-15.6960000991821,-11.9320001602173,-13.9759998321533,-13.7779998779297,-11.2340002059937,-11.3889999389648,-11.9519996643066,-13.7609996795654,-12.9940004348755,-15.1020002365112,-16.076000213623,-16.9759998321533,-12.0270004272461,-13.9090003967285,-12.7550001144409,-15.7849998474121,-11.173999786377,-13.4670000076294,-17.1830005645752,-12.3360004425049,-13.8489999771118,-12.2390003204346,-12.6940002441406,40420612010690
2219,-11.7049999237061,-14.5520000457764,-21.5380001068115,-16.6690006256104,-14.8159999847412,-14.298999786377,-14.4689998626709,-14.5030002593994,-14.2980003356934,-20.2770004272461,-13.3159999847412,-15.6470003128052,-13.2679996490479,-11.5719995498657,-12.5220003128052,-12.9270000457764,-13.6309995651245,-14.2580003738403,-11.0170001983643,-12.9790000915527,-12.5419998168945,-10.4289999008179,-10.7130002975464,-10.5600004196167,-12.8579998016357,-11.9020004272461,-14.1309995651245,-14.8509998321533,-15.9799995422363,-10.8489999771118,-12.8559999465942,-11.8500003814697,-14.7749996185303,-10.2370004653931,-12.496000289917,-16.0849990844727,-11.2779998779297,-12.9280004501343,-11.326000213623,-11.6960000991821,40420614010690
2220,-13.1709995269775,-16.568000793457,-22.1399993896484,-18.3290004730225,-16.0820007324219,-15.8360004425049,-17.507999420166,-15.9289999008179,-15.6300001144409,-21.3010005950928,-14.918999671936,-17.1359996795654,-14.1079998016357,-12.9209995269775,-14.0659999847412,-14.0120000839233,-14.6709995269775,-15.7040004730225,-12.6000003814697,-14.125,-14.1969995498657,-11.9610004425049,-12.0869998931885,-12.4680004119873,-14.4750003814697,-13.7279996871948,-15.8179998397827,-16.3159999847412,-17.8810005187988,-12.6680002212524,-14.4320001602173,-13.3920001983643,-16.0510005950928,-11.9250001907349,-14.1929998397827,-17.5189990997314,-12.7410001754761,-14.5860004425049,-12.9099998474121,-13.4919996261597,40420617010690
2221,-10.4370002746582,-12.3079996109009,-20.5279998779297,-15.7749996185303,-12.9770002365112,-12.08899974823,-13.5570001602173,-12.548999786377,-12.4449996948242,-18.4720001220703,-10.9390001296997,-13.9219999313354,-9.38399982452393,-9.89200019836426,-10.8149995803833,-11.4589996337891,-11.8269996643066,-12.003999710083,-8.63700008392334,-11.4420003890991,-11.1099996566772,-8.67300033569336,-9.33800029754639,-8.90799999237061,-11.2290000915527,-9.9069995880127,-12.6840000152588,-13.5600004196167,-14.5010004043579,-9.82499980926514,-10.9209995269775,-10.3870000839233,-12.7829999923706,-8.94499969482422,-10.5129995346069,-14.5509996414185,-9.87600040435791,-11.0920000076294,-9.375,-9.8769998550415,40420620010690
2222,-12.9820003509521,-14.8900003433228,-21.30299949646,-17.9440002441406,-17.8309993743896,-18.6809997558594,-15.4060001373291,-16.4379997253418,-16.6070003509521,-22.9080009460449,-17.3840007781982,-17.5839996337891,-15.2910003662109,-12.7869997024536,-14.8579998016357,-12.6129999160767,-15.9460000991821,-15.2770004272461,-13.4060001373291,-15.21399974823,-14.1230001449585,-11.5380001068115,-11.7620000839233,-11.5839996337891,-15.1330003738403,-14.3990001678467,-14.5939998626709,-15.4139995574951,-17.806999206543,-11.5170001983643,-15.5459995269775,-12.3500003814697,-16.2520008087158,-11.1160001754761,-13.6909999847412,-17.44700050354,-13.2980003356934,-13.9250001907349,-12.4040002822876,-15.9860000610352,40420633010690
